event,bunker_ssvid,neighbor_ssvid,event_start,event_end,mean_latitude,mean_longitude,median_distance_km,median_speed_knots,event_duration_hr
6348a1cf7cfba5cfd8878df9a59b99ac,538006684,630123005,2018-04-08T12:00:00Z,2018-04-08T14:40:00Z,11.74204806,-15.62929288,0.076,1.492,2.666666667
4004fad9680f87961b34083802f1f802,371027000,630123008,2019-08-06T16:20:00Z,2019-08-06T18:50:00Z,11.74079313,-15.62467257,0.068,1.111,2.5
db0be27fabe6b9b423d594ddcdae405a,371027000,630123060,2019-09-21T07:00:00Z,2019-09-21T16:40:00Z,8.481105346,-17.84326788,0.027,1.752,9.666666667
8c066053d7ab25bb420e322ec37955ee,371027000,630123060,2019-08-02T07:40:00Z,2019-08-02T17:00:00Z,9.837066038,-19.5039095,0.031,1.141,9.333333333
6b2ee0ed7d45c5086778864e2c39ae0f,371027000,630123080,2019-07-06T16:40:00Z,2019-07-06T20:20:00Z,8.285647769,-18.80767807,0.06,0.867,3.666666667
185bb10cb6246fddceb5d38b0f0845ce,256157000,325955000,2019-11-07T12:20:00Z,2019-11-07T14:50:00Z,3.107584324,-1.390902302,0.025,1.022,2.5
0af6bb7443ef3dab8fbc618c2993b3cb,351007000,325955000,2018-04-12T06:40:00Z,2018-04-12T12:10:00Z,3.681081172,-1.960022412,0.027,1.145,5.5
fbf5af96273dea0ce921e45bcceff69b,236355000,325965000,2019-03-08T12:40:00Z,2019-03-08T15:40:00Z,3.984061226,-3.354591029,0.044,0.49,3
dc587ce061b5790994cb3fc940b087dc,357382000,325965000,2019-06-18T23:10:00Z,2019-06-19T02:30:00Z,3.747150211,-2.898113226,0.021,1.652,3.333333333
6867025efa4f22d6e802b392f6c2f466,357382000,325965000,2019-05-08T10:10:00Z,2019-05-08T16:10:00Z,3.742825298,-2.825715248,0.024,1.217,6
567155e09aab9a589ce945f809696191,538004148,325965000,2018-11-08T10:10:00Z,2018-11-08T13:20:00Z,-4.14387847,3.137375492,0.241,0.847,3.166666667
70aa550edaf0b49923a321a546e9f4d6,215338000,325967000,2019-07-14T17:30:00Z,2019-07-15T00:00:00Z,3.775637645,-1.703895679,0.023,1.46,6.5
fbb2c04df99f19dc286b56905bba6519,236355000,325967000,2018-09-26T16:30:00Z,2018-09-26T23:20:00Z,-6.573184327,9.550198739,0.034,1.595,6.833333333
a48d285c762d5fb918a95acf99660ff6,356387000,325967000,2018-05-29T05:50:00Z,2018-05-29T12:00:00Z,-4.466344227,10.21664283,0.027,1.042,6.166666667
aead6e34ce2a35f58f8137b15abce6a8,538005559,325967000,2019-03-16T08:20:00Z,2019-03-16T14:50:00Z,-1.075067653,7.876767653,0.041,1.574,6.5
c859f9f05afc186ba1d361014ad548b9,538006684,325967000,2019-04-12T08:40:00Z,2019-04-12T12:30:00Z,3.9901727,-1.45568114,0.213,1.679,3.833333333
d3755e7a515193b8c30c00e9802e86ba,352585000,325981000,2019-01-19T08:00:00Z,2019-01-19T10:40:00Z,3.44045816,-3.475658309,0.033,1.421,2.666666667
200e764ac86a7e2dd62d1e716c333a51,357382000,325981000,2019-06-20T19:20:00Z,2019-06-20T22:10:00Z,3.398773843,-2.781567318,0.021,1.985,2.833333333
bcb6a22f8279d00bf886a61c5974fb99,248434000,325103700,2019-05-21T14:50:00Z,2019-05-21T21:20:00Z,5.200048701,0.487605168,0.027,0.6,6.5
19691ef8ce91e321d68cc65d91a4653d,538004147,377927000,2013-11-20T12:20:00Z,2013-11-20T14:30:00Z,-5.153822927,-27.8662711,0.139,1.525,2.166666667
78a0601381bbbaced1120d4dac968d86,351007000,376601000,2015-04-20T10:40:00Z,2015-04-20T18:30:00Z,-22.32757641,13.16619912,0.159,1.486,7.833333333
dacb58add4b13c5176e93e252cd2e3ba,351007000,376601000,2014-12-08T16:20:00Z,2014-12-08T22:00:00Z,-20.35517768,11.94286621,0.155,1.975,5.666666667
d283ff03399d8d63c2d5a167f57c97d2,370178000,377906047,2016-04-27T12:00:00Z,2016-04-27T16:10:00Z,10.08144307,-55.01305393,0.026,1.336,4.166666667
5f6604466d775ee63a84ef03fb266113,370178000,377906047,2018-03-07T08:40:00Z,2018-03-07T13:50:00Z,12.42738108,-31.8689279,0.186,0.498,5.166666667
53aa842fc20957ecc7cdd261b2b2fa83,370178000,377906047,2017-12-27T02:10:00Z,2017-12-27T07:20:00Z,-18.4334848,-33.45699507,0.187,1.23,5.166666667
20c4dcef13713d4345ca92aca1b83e18,371596000,377906047,2016-06-05T00:00:00Z,2016-06-05T08:00:00Z,9.761771078,-55.14219526,0.145,1.741,8
4dbb7d7f87941ca201dde2f3cb6396be,374734000,377906047,2018-02-08T14:50:00Z,2018-02-08T20:10:00Z,-12.81596399,-30.47553632,0.174,0.455,5.333333333
32ec673badfefe25762952c3c1c9f932,374734000,377906047,2017-11-04T10:30:00Z,2017-11-04T15:20:00Z,-13.69548382,-32.97016481,0.173,0.902,4.833333333
a42ca70f39495977e3167b66505ca879,518100126,377906047,2017-09-07T07:40:00Z,2017-09-07T13:20:00Z,10.03415646,-29.47120895,0.176,0.611,5.666666667
9e80475db599c61bb1a06b73e57f61cf,518100126,377906047,2018-06-04T19:30:00Z,2018-06-05T00:30:00Z,23.02542512,-57.56366496,0.184,1.976,5
da0cbeadd17dfcbaf31f690e85b30289,518100126,377906047,2016-06-19T10:10:00Z,2016-06-19T12:50:00Z,22.57086931,-53.12466106,0.176,1.661,2.666666667
a3d20dee76a81d336676bf2a17b9a61a,518100126,377906047,2017-03-13T20:10:00Z,2017-03-14T00:40:00Z,11.06053522,-50.52579897,0.171,0.67,4.5
afe36483d5d592c7d00672c52964e6f9,518100126,377906047,2016-11-25T17:20:00Z,2016-11-26T00:50:00Z,-13.34193564,-33.21239009,0.168,0.956,7.5
d75d9c8db2be8bdf9e0ac747dcaa8c90,518100126,377906047,2016-08-22T16:20:00Z,2016-08-22T23:40:00Z,20.81610257,-31.12425181,0.176,1.546,7.333333333
6b0ab1abd479fe0ecbcf80cbbe278b91,538004148,377906047,2016-09-25T09:40:00Z,2016-09-25T13:00:00Z,16.07586915,-29.98125725,0.203,1.566,3.333333333
1a3dde8b9b3b20173e7de9066c057e43,538004148,377906047,2016-03-19T10:50:00Z,2016-03-19T18:40:00Z,11.3436217,-35.55968306,0.193,1.015,7.833333333
c414caec69c107a7db6dd0201082b0c4,565318000,377906047,2017-02-01T12:40:00Z,2017-02-01T18:40:00Z,-13.00497475,-33.07263321,0.151,1.361,6
7b2ee760c1c1dbb277a1627d8a4517c9,565318000,377906047,2017-01-01T10:20:00Z,2017-01-01T12:40:00Z,-14.17676757,-33.60481337,0.144,1.295,2.333333333
93198a14b1099422ace79e16530ebabf,565318000,377906047,2016-02-23T18:50:00Z,2016-02-23T22:10:00Z,10.3941286,-40.61872609,0.154,1.112,3.333333333
0529869c768b8177731e0593a69beeeb,351007000,376603000,2015-06-22T08:50:00Z,2015-06-22T12:20:00Z,-18.67687635,11.04426304,0.151,1.254,3.5
6681ba99067033b90032ae846e02b06a,351007000,376603000,2014-08-11T15:50:00Z,2014-08-11T19:20:00Z,-23.10606166,13.31056698,0.15,1.464,3.5
625be2f4cf857541557d5fe90e0ac975,248582000,376602000,2012-06-16T23:00:00Z,2012-06-17T03:50:00Z,-18.14484474,10.73187636,0.184,1.86,4.833333333
6dcab59abdc7d1ec277d17bf73a8aa3c,248582000,376602000,2012-01-27T09:50:00Z,2012-01-27T13:30:00Z,-19.78179901,11.85985772,0.183,1.953,3.666666667
e786076010adeca4126219934853a761,351007000,376602000,2015-05-03T06:30:00Z,2015-05-03T11:40:00Z,-21.56370288,12.68701987,0.158,1.817,5.166666667
9cd39d25b929d6afe7c71dd7f476b85e,351007000,376602000,2015-06-23T07:40:00Z,2015-06-23T13:30:00Z,-18.94780451,11.17060409,0.147,1.637,5.833333333
df703712ad5b9265f38100d891d2c977,351007000,376602000,2015-07-29T18:50:00Z,2015-07-29T21:30:00Z,-17.92762321,10.77493473,0.149,1.447,2.666666667
992f84c6eee5e19eade8665f4b2e6b9d,351007000,376602000,2015-09-06T12:00:00Z,2015-09-06T16:30:00Z,-19.99260877,11.9199331,0.148,1.997,4.5
80768e6edf4eec35327da5f2be27a37e,351007000,375309000,2015-12-25T09:40:00Z,2015-12-25T14:50:00Z,-20.24505056,12.06621155,0.186,1.971,5.166666667
38dbc993a39625438b5674687767d1c1,357382000,375309000,2016-04-10T09:00:00Z,2016-04-10T14:50:00Z,-21.67492886,12.51019305,0.169,1.386,5.833333333
eda3be94a674f1bc93e683c58d6a8709,671115100,457009000,2019-07-14T12:40:00Z,2019-07-14T15:20:00Z,22.81920587,119.8581951,0.036,0.974,2.666666667
f1a63cd6dcf0dbdc1247f3a4423193b5,351007000,258818000,2018-06-08T15:40:00Z,2018-06-08T20:50:00Z,3.904952889,-3.38300665,0.035,1.811,5.166666667
6597a5ed5d006a8a4ee69df52d0cf3dd,636014430,258818000,2014-07-12T00:30:00Z,2014-07-12T09:40:00Z,11.07115634,-61.48941111,0.026,1.579,9.166666667
d53c9274240851935b277c062bf25e69,636014430,258818000,2014-05-30T16:10:00Z,2014-05-31T00:50:00Z,11.00093905,-61.51194838,0.033,0.591,8.666666667
a67af53ce73d1816e75aa5428dec7a11,273376490,232003225,2019-10-23T07:50:00Z,2019-10-23T15:00:00Z,74.6685105,30.62050784,0.17,1.928,7.166666667
a0a0d30ce5c2fce36d13a4dd1ed94d82,370178000,233659000,2017-10-10T22:30:00Z,2017-10-11T03:40:00Z,-47.5793866,-60.50246982,0.135,0.686,5.166666667
42262d44ebfd463aa992a54d79024439,370178000,233659000,2019-07-20T18:30:00Z,2019-07-20T22:30:00Z,-39.52929842,-53.10553056,0.135,0.962,4
ee020992f1d568b8d942aeef6eb5080d,370178000,233659000,2018-08-15T22:10:00Z,2018-08-16T06:30:00Z,-52.8903116,-58.55629435,0.14,1.352,8.333333333
25216a1c9b23593eb7dcfec953cb341c,636014431,233659000,2017-02-09T23:00:00Z,2017-02-10T03:10:00Z,-46.09084119,-60.62246787,0.136,1.836,4.166666667
46ea6908906329460b8fe20cbc3bcefe,636014431,233659000,2015-03-18T02:10:00Z,2015-03-18T06:10:00Z,-50.86349418,-57.03928596,0.169,1.966,4
fe57c8e0c4cef5820ad3056a3fa0ffa8,636017460,233659000,2016-07-28T04:20:00Z,2016-07-28T10:40:00Z,-52.3975094,-58.18332577,0.146,0.738,6.333333333
15ca4e9fae43c49e01f14d7ffaedae43,636019127,233659000,2019-02-18T23:10:00Z,2019-02-19T04:20:00Z,-46.45223004,-60.40024266,0.131,0.528,5.166666667
f478b66d02ff6d6cc57e2ec2c732663f,236355000,212373000,2018-11-30T23:50:00Z,2018-12-01T04:10:00Z,4.9372904,1.066725214,0.023,1.264,4.333333333
d15da8eca8eab4fee8dfbabba543d103,357382000,212373000,2019-01-21T13:50:00Z,2019-01-21T18:40:00Z,3.82421884,-3.385641791,0.024,1.541,4.833333333
d46ecc5244377f223faf9e08e4ce38b2,441364000,572975210,2018-11-03T01:00:00Z,2018-11-03T04:10:00Z,-8.020755209,-176.532751,0.155,1.117,3.166666667
2aecfc50bea4b90f51e3c4bf3ffd738f,518100405,572975210,2019-12-22T08:20:00Z,2019-12-22T12:30:00Z,-3.999104104,176.5580897,0.139,0.753,4.166666667
7f01c2b525c3782833d805830272c7ae,529768000,572975210,2017-09-10T11:50:00Z,2017-09-10T15:50:00Z,0.664960039,175.0911029,0.12,1.952,4
d965ffe407f7ea07fde098bbd93ad006,372523000,529435000,2019-11-19T05:40:00Z,2019-11-19T12:30:00Z,-3.794295585,179.1573572,0.154,0.395,6.833333333
161673039b729c046985675cce958782,373939000,529435000,2017-12-06T15:10:00Z,2017-12-06T20:20:00Z,-3.022451818,-162.6406244,0.137,1.128,5.166666667
9bdae442db74052306be887997fad73c,440080000,529435000,2018-01-12T10:30:00Z,2018-01-12T13:30:00Z,-6.611112818,-177.1009409,0.124,0.815,3
2774351aa645eb786aa2d83cae6ff385,440402000,529435000,2017-04-16T10:50:00Z,2017-04-16T14:00:00Z,-2.259691989,178.8362728,0.131,0.978,3.166666667
e8ac204818596c97d73be39c00f50192,440402000,529435000,2018-06-14T06:50:00Z,2018-06-14T10:10:00Z,3.109792998,171.5510226,0.152,0.381,3.333333333
51403eb1e97f6f4fb4553dc34f96057d,440633000,529435000,2019-09-25T00:40:00Z,2019-09-25T03:40:00Z,-1.999227274,179.6842078,0.16,0.741,3
8e2023b13931f77812a7ef638b2326fd,440633000,529435000,2018-05-14T21:30:00Z,2018-05-14T23:50:00Z,-3.336909402,178.5259555,0.15,1.181,2.333333333
2e744ad4fb94d7531a6cff475e0b1f5b,441922000,440990000,2014-02-12T22:40:00Z,2014-02-13T00:50:00Z,-1.991897283,164.3858951,0.143,0.515,2.166666667
400c39d6615f3f06bab5a48e0d3d5ce3,441922000,529435000,2017-06-05T01:00:00Z,2017-06-05T04:10:00Z,-3.480971295,-178.3231065,0.108,0.661,3.166666667
80c5407ce23ce652c66c574955584fec,452976810,529435000,2017-05-12T07:50:00Z,2017-05-12T11:20:00Z,-1.730690742,170.1509622,0.123,1.341,3.5
0787c01f149e949e0dbce315b244b4ee,538002930,529435000,2018-03-11T23:00:00Z,2018-03-12T02:40:00Z,-3.423528848,-178.7009314,0.156,1.452,3.666666667
8407252ecf3de43bb2b19cd234d759a3,538002930,529435000,2019-10-23T18:00:00Z,2019-10-24T00:20:00Z,-4.024420579,177.7770582,0.119,1.113,6.333333333
473ee188714463c452da4cb9aea5b54f,538002930,529435000,2018-04-25T07:00:00Z,2018-04-25T10:30:00Z,-3.143542043,173.9384976,0.146,1.902,3.5
3add17d687fa41343fb52466e9908d03,370559000,529440000,2012-10-28T20:30:00Z,2012-10-28T23:20:00Z,-3.233067418,172.4469665,0.154,1.415,2.833333333
4d1cbac113e516003956bc17d9a6fd73,373939000,529440000,2018-06-09T05:20:00Z,2018-06-09T10:00:00Z,0.255719263,-169.0515555,0.147,0.974,4.666666667
e37518eb487f7648360231f88480136b,373939000,529440000,2019-09-21T20:10:00Z,2019-09-22T03:30:00Z,0.645405375,177.9355174,0.116,1.545,7.333333333
1fff1c1027fb395daa93edc04bb88eb7,373939000,529440000,2017-11-30T20:20:00Z,2017-11-30T23:20:00Z,-2.991087724,-166.0407769,0.148,1.243,3
c103e9dc15e16e0156a8d5875fd04b88,373939000,529440000,2018-02-07T20:40:00Z,2018-02-07T23:20:00Z,-3.324337585,-164.9647571,0.151,1.017,2.666666667
430739e7072736bf05bc475af414075d,373939000,529440000,2018-02-25T20:30:00Z,2018-02-25T23:20:00Z,-2.318465596,-169.3708732,0.147,1.966,2.833333333
308bee85e44cc6eeec1fc3c483999a46,374604000,529440000,2019-11-16T20:50:00Z,2019-11-17T00:40:00Z,-3.702436347,178.9372613,0.144,0.91,3.833333333
b17e6ed2221691d91ab250d490ed1287,374644000,529440000,2019-01-05T20:40:00Z,2019-01-06T01:20:00Z,-3.4564253,-157.639679,0.142,1.301,4.666666667
94a11a7c4a69e6c943f2c89b1da91e66,374644000,529440000,2019-01-30T02:00:00Z,2019-01-30T04:40:00Z,-3.808147302,-167.442731,0.132,1.056,2.666666667
a1a0c997d2c0dc2f9d35e65bae9a8ec5,440080000,529440000,2019-10-20T16:40:00Z,2019-10-20T19:50:00Z,3.462833507,176.0345307,0.146,0.963,3.166666667
b40400bc13e569ed138ca6a229a20729,440080000,529440000,2018-04-11T21:10:00Z,2018-04-11T23:40:00Z,-2.961358857,178.4686802,0.128,1.238,2.5
4e1e2e85be01e76f689f3c68d097cdca,440402000,529440000,2018-03-21T17:30:00Z,2018-03-21T22:00:00Z,-2.367477012,-175.7169038,0.136,1.325,4.5
4ae1570d831b56f8c46137d34ccbe25b,440402000,529440000,2017-10-02T03:30:00Z,2017-10-02T08:20:00Z,-6.786464898,-177.4225493,0.133,1.548,4.833333333
e361aa82027319c104ced91552842e8e,440402000,529440000,2014-07-23T09:00:00Z,2014-07-23T11:40:00Z,-2.559615146,-173.6563595,0.121,1.899,2.666666667
52c456411e004d6b7ea6ce36da6c57ba,440633000,529440000,2019-09-30T18:40:00Z,2019-09-30T21:50:00Z,-3.457075505,178.3528646,0.172,1.258,3.166666667
fe88b74fe7a79c68ec7c3ce47d392958,440633000,529440000,2018-12-05T06:20:00Z,2018-12-05T09:10:00Z,-6.548995416,-170.7324125,0.154,0.999,2.833333333
a84829c086e775d7be20b3c01df323cc,441364000,529440000,2018-11-11T19:30:00Z,2018-11-11T23:20:00Z,3.492111852,-166.8553888,0.163,0.765,3.833333333
8b8f53638e8e639a55550cce5618e4f6,441630000,529440000,2016-11-08T16:50:00Z,2016-11-08T20:50:00Z,4.347022786,-179.1301418,0.154,1.415,4
ba4c37ba03829e76023c5dd9e51d2dbd,441922000,529440000,2017-09-03T09:50:00Z,2017-09-03T13:10:00Z,0.350709438,178.5851036,0.152,1.099,3.333333333
24b5b1a25957b69c2ee2e1fce3be244a,518100014,529440000,2018-08-11T05:00:00Z,2018-08-11T08:20:00Z,2.321856011,-163.3062105,0.116,1.812,3.333333333
f7d944101d0323c52b498a69de2efacc,529839000,529440000,2017-12-22T17:30:00Z,2017-12-22T21:10:00Z,-7.841469875,-176.9418096,0.163,0.775,3.666666667
a77b88a1ac43ce0841d52914b8e4dd2b,538002582,529440000,2016-08-23T19:40:00Z,2016-08-23T22:10:00Z,-2.57504745,178.077621,0.13,1.174,2.5
75c0524d429738d7a9f0c228d8a398be,538002930,529440000,2019-12-13T20:00:00Z,2019-12-14T00:10:00Z,-6.495219303,-169.2048093,0.146,0.877,4.166666667
b7a2c185e0be9275bd762efbaadfe1bd,538002930,529440000,2018-01-15T19:30:00Z,2018-01-15T22:40:00Z,-5.445878355,-165.2602104,0.158,1.376,3.166666667
c7a514f983cde42debad65fb93dd3f49,370559000,529469000,2012-05-07T16:30:00Z,2012-05-07T19:00:00Z,-3.025420039,178.1108801,0.195,1.142,2.5
b31bfd2f405406ec49538a13ec887c18,518100015,529469000,2019-02-02T23:20:00Z,2019-02-03T02:00:00Z,-6.23069729,-168.961118,0.159,0.99,2.666666667
ad09319904a320d5ca9b159f8d81a95c,518100675,529469000,2019-10-04T21:40:00Z,2019-10-05T00:00:00Z,-3.270782525,175.3936395,0.153,0.632,2.333333333
665806fece09aa1c8428d113d3ac8eb9,544106120,529469000,2019-11-22T22:40:00Z,2019-11-23T03:30:00Z,4.617885905,160.0576022,0.141,1.47,4.833333333
c815de5c8b5fc67b2bfc3db03a66af90,564365000,529469000,2012-06-06T09:40:00Z,2012-06-06T12:00:00Z,1.624031005,177.039081,0.12,0.958,2.333333333
0322679950fa65340796372b6ccc1fd4,219021320,529520000,2016-12-07T22:00:00Z,2016-12-08T06:20:00Z,4.520743569,-3.560690831,0.015,1.182,8.333333333
12a36a6245a750585137f697d0716fdd,236355000,529520000,2019-04-13T14:00:00Z,2019-04-13T20:00:00Z,-6.229884355,10.48979819,0.046,1.032,6
0d4dc8f19b6f2c79c47c20d118218172,249817000,529520000,2016-01-21T23:50:00Z,2016-01-22T02:40:00Z,-5.012503981,11.28331481,0.032,1.788,2.833333333
90774f82d00ee39989ddea214c42398b,269305000,529520000,2016-04-07T08:10:00Z,2016-04-07T14:50:00Z,4.732527241,-3.763953203,0.008,1.599,6.666666667
8260f27888ce6384127c0e0c023c8e7e,248095000,529558000,2016-07-08T16:30:00Z,2016-07-08T21:00:00Z,4.829827573,-3.957520747,0.035,1.034,4.5
24b433d5b373b9157028e82bdf2bc554,356387000,529558000,2016-03-16T02:30:00Z,2016-03-16T07:20:00Z,-5.456484526,10.90022756,0.03,0.997,4.833333333
f0c1145371970006577192a942dcc033,538003060,529558000,2017-10-16T13:30:00Z,2017-10-16T22:30:00Z,5.152295212,0.678841772,0.031,1.282,9
da9d1db672fbf99b1b10d1dcc580a699,452976810,529567000,2017-01-30T22:30:00Z,2017-01-31T02:10:00Z,4.128458074,-179.7602804,0.146,1.417,3.666666667
9d41a9fbb8bd92ecffdea3afc778bad6,529767000,529578000,2016-02-04T07:10:00Z,2016-02-04T10:40:00Z,0.523097744,179.2252088,0.151,0.87,3.5
d9fb817f63747351db1f739916f8e10b,374698000,529605000,2019-02-25T22:40:00Z,2019-02-26T08:30:00Z,2.855856544,149.1955448,0.187,0.799,9.833333333
77fc87ee53c82e0a101ac59d926feb03,529777000,529605000,2018-08-08T04:10:00Z,2018-08-08T09:40:00Z,2.770790896,144.0832339,0.204,1.337,5.5
db5166baf87a4b1c6a013dc90519ec75,373939000,529676000,2018-04-22T08:40:00Z,2018-04-22T14:00:00Z,-0.878695476,-169.862605,0.147,0.916,5.333333333
aa88e009544faf974b48653e575eb45c,373939000,529676000,2018-06-16T19:50:00Z,2018-06-17T01:30:00Z,-6.50212042,-170.7341404,0.128,0.317,5.666666667
8694d11e346a1c527c1930941b60bd67,373939000,529676000,2018-02-05T16:20:00Z,2018-02-05T20:10:00Z,-3.00621954,-169.492914,0.127,0.765,3.833333333
b1aa9303d17725a7de1ad02136a2b6de,374644000,529676000,2018-10-06T04:10:00Z,2018-10-06T10:50:00Z,-4.120329262,-177.5846323,0.155,0.901,6.666666667
fdc85e16f07e8137ab6d3e4da254d6ae,374644000,529676000,2018-11-28T22:10:00Z,2018-11-29T02:00:00Z,-3.230057394,-177.1869236,0.13,0.566,3.833333333
f65ddce845a4616f5083cc8cd3d3149b,440080000,529676000,2019-10-11T06:20:00Z,2019-10-11T08:50:00Z,-0.040806867,175.7569388,0.105,1.879,2.5
850b5902529ac71bf1758b0640a26103,440080000,529676000,2019-06-05T15:50:00Z,2019-06-05T20:20:00Z,1.452267276,169.0272527,0.129,0.442,4.5
e4446f70ac8e8ddf764ce0b1031bb925,440080000,529676000,2017-02-01T19:20:00Z,2017-02-01T22:20:00Z,-11.32290577,163.9996153,0.13,0.213,3
296caccdf2fd8ff90495b1b494116c64,440080000,529676000,2019-12-21T11:10:00Z,2019-12-21T14:40:00Z,-0.840713922,179.3247904,0.129,0.61,3.5
5ca02b3d4bb630f0dd111c2823ad0059,440080000,529676000,2019-07-04T23:50:00Z,2019-07-05T03:00:00Z,-2.079377163,171.6237231,0.121,1.002,3.166666667
e2273ea431d9158f6a63eb2bbf4dfc51,440402000,529676000,2017-03-22T05:10:00Z,2017-03-22T08:30:00Z,-5.02234517,-178.2442741,0.127,1.399,3.333333333
1f1122a2c0d5652b93b848cd22a68e38,440633000,529676000,2018-07-10T11:10:00Z,2018-07-10T15:20:00Z,-1.572520551,165.7092501,0.138,1.57,4.166666667
711a47e7ec702ca206fda75dd4a4921c,440633000,529676000,2018-12-24T04:20:00Z,2018-12-24T07:00:00Z,-6.476575925,-172.9199114,0.148,1.273,2.666666667
34505c8a3d5daa0edea785e1f1e34613,440633000,529676000,2018-09-03T17:50:00Z,2018-09-03T20:50:00Z,1.972206252,178.3055284,0.147,1.873,3
742c4146eedfaf1277a14a07e20db43c,440633000,529676000,2018-03-26T00:30:00Z,2018-03-26T03:20:00Z,-4.995338318,-178.7367679,0.157,1.746,2.833333333
66465d1f48d03430adf0cb5cf4d4adef,440663000,529676000,2017-08-08T00:40:00Z,2017-08-08T09:10:00Z,-1.921629759,171.1975157,0.119,0.323,8.5
cba14139e8b9a25fc49291141525fd77,440663000,529676000,2017-09-09T07:40:00Z,2017-09-09T09:50:00Z,-3.722107602,172.724481,0.143,0.819,2.166666667
bc0be8359943c43233c55d4e1c952a11,441262000,529676000,2019-09-05T09:30:00Z,2019-09-05T12:30:00Z,1.500462316,174.3549605,0.183,1.83,3
441377f836c8f95fbd85858f7b385e25,441262000,529676000,2019-11-02T04:10:00Z,2019-11-02T06:20:00Z,-3.980821907,176.0020332,0.147,1.764,2.166666667
0bd1c6377021d0fce402b823a9d45407,441364000,529676000,2019-02-28T18:30:00Z,2019-02-28T23:20:00Z,-1.325620883,-156.9769102,0.147,1.304,4.833333333
a8147b47539f02e8b05d225d56bc539d,441557000,529676000,2016-02-01T02:10:00Z,2016-02-01T05:10:00Z,-8.45620929,164.6157242,0.117,0.339,3
36658979aecfac7f40c91470da403cad,441630000,529676000,2016-06-27T04:30:00Z,2016-06-27T07:20:00Z,5.718269379,173.848392,0.133,1.276,2.833333333
8120623e0ccd1637240012adf2e8b854,452976810,529676000,2016-05-31T02:20:00Z,2016-05-31T05:40:00Z,2.458745985,178.9385437,0.143,0.638,3.333333333
4197c9024468a52b176777f9ef9d9a88,518100015,529676000,2019-04-01T16:50:00Z,2019-04-01T21:00:00Z,-2.876813085,-157.0421519,0.131,0.831,4.166666667
b8da72a316b673f66a93af62783c22cb,529767000,529676000,2017-06-06T09:10:00Z,2017-06-06T12:20:00Z,4.831313383,176.7660197,0.139,0.717,3.166666667
85c3ff26b5d59d85e2bf054adc8f4c57,529839000,529676000,2018-03-09T21:40:00Z,2018-03-10T01:40:00Z,-3.337770076,172.9498106,0.162,1.825,4
e45692c52571f09ba4beddf3cdd22323,538002582,529676000,2016-07-14T09:50:00Z,2016-07-14T12:30:00Z,2.193825698,174.6858887,0.138,0.629,2.666666667
2b8d31967bb5b3b2caa4ca302ed19b1a,538002930,529676000,2018-05-27T06:20:00Z,2018-05-27T11:00:00Z,0.490332917,179.4325742,0.14,1.521,4.666666667
6dcc3bac69484e00f05ec53186d4af49,538002930,529676000,2018-08-14T18:20:00Z,2018-08-14T21:40:00Z,-3.516160335,-176.0445745,0.143,1.648,3.333333333
adc9bdae4a8bef24132641c4d14a4a9e,538002930,529676000,2018-10-30T08:00:00Z,2018-10-30T11:00:00Z,0.908723715,171.6618202,0.143,0.495,3
471ae8999ed0cd50e3435420924cd416,440402000,529686000,2018-02-28T03:00:00Z,2018-02-28T05:10:00Z,-5.1924066,-178.5486394,0.152,1.617,2.166666667
8d4ec3295cd5811adba6cf4b42cac38d,440633000,529686000,2018-03-20T22:00:00Z,2018-03-21T00:10:00Z,-0.464817631,168.5938066,0.152,0.639,2.166666667
36afb55fbfb4aebd3c9dbc355771202a,440633000,529686000,2018-05-11T23:30:00Z,2018-05-12T01:40:00Z,-2.422607526,171.1372206,0.164,1.97,2.166666667
ac91b41a8bf1be438181095368376471,440633000,529686000,2017-11-25T10:10:00Z,2017-11-25T12:50:00Z,-6.509327526,-177.9972995,0.162,0.702,2.666666667
65191c2b2ed10631394f1fa5429bed65,441922000,529686000,2017-06-27T15:40:00Z,2017-06-27T18:10:00Z,0.505049288,175.0302063,0.144,1.605,2.5
a0f1ff46f3b7242f647b9fa0a66cac73,529767000,529686000,2017-07-15T10:50:00Z,2017-07-15T13:20:00Z,-1.996225883,179.9685563,0.141,0.988,2.5
58a6ca2396889fc43298f237dbbf9c5a,529768000,529686000,2014-12-14T08:40:00Z,2014-12-14T11:40:00Z,0.12373771,171.9938269,0.172,1.064,3
3d697213fa70253982ceb0eced0cb2a1,529839000,529686000,2017-11-07T10:40:00Z,2017-11-07T13:00:00Z,-7.59536319,-176.5110339,0.15,1.66,2.333333333
3104c5160f987ddae83fba853accb096,538002582,529686000,2016-04-24T08:50:00Z,2016-04-24T11:10:00Z,-4.274512318,158.4555863,0.147,1.065,2.333333333
eba9e5579456872c91d99bf9c295f1d5,538002930,529686000,2018-01-02T01:30:00Z,2018-01-02T04:40:00Z,-3.69811578,177.150229,0.149,1.188,3.166666667
9a5bcb85208dbc5836fc614bb02de99e,538002930,529686000,2017-10-04T23:10:00Z,2017-10-05T02:00:00Z,-3.630947279,-178.5581337,0.153,1.104,2.833333333
b656567b22b9c1150c0d10ce732ad915,374604000,529687000,2019-10-24T09:30:00Z,2019-10-24T12:00:00Z,2.164698848,170.4001157,0.157,0.814,2.5
