event,carrier_mmsi,neighbor_mmsi,event_start,event_end,mean_latitude,mean_longitude,median_distance_km,median_speed_knots,event_duration_hr
419d657d0e010a71514578c296b199f0,374014000,416002659,2018-04-27T12:00:00Z,2018-04-27T17:30:00Z,-35.56882734,39.03712668,0.025,0.621,5.5
07e8dda4777a3fc71edaa7dfb6664ebf,374014000,416002695,2017-09-17T20:10:00Z,2017-09-18T03:50:00Z,-26.95578708,-155.5036465,0.029,0.525,7.666666667
831f02767833eec8b9dd81e9ef570ef3,374014000,416002695,2017-08-18T22:10:00Z,2017-08-19T04:40:00Z,-26.15228382,-156.1808013,0.024,0.785,6.5
5237e4ca77ae4861fcd5ebf690de0b68,374014000,416002767,2018-06-14T10:30:00Z,2018-06-14T12:40:00Z,-33.12321259,49.85908625,0.024,0.67,2.166666667
5a4eb0c1a33f1de3868ce76a17ecd3c4,374014000,416002779,2018-05-01T05:50:00Z,2018-05-01T10:00:00Z,-34.92418715,39.50633759,0.149,0.224,4.166666667
4d37cce93b1c394c8b0f48cebe71fbda,374014000,416002794,2018-05-10T04:10:00Z,2018-05-10T09:50:00Z,-36.40274068,50.02596041,0.026,1.07,5.666666667
ef1e460c1a786bf9be7b85fabb623346,374014000,416002875,2018-05-09T07:30:00Z,2018-05-09T10:40:00Z,-36.13156385,49.35136021,0.027,0.606,3.166666667
956e254053c3a00227052c29a7847665,374014000,416002876,2018-05-09T11:10:00Z,2018-05-09T15:40:00Z,-36.10996373,49.37918228,0.03,0.529,4.5
c99fb04eb38557f4724e3ca9c42a1e49,374014000,416002885,2018-05-01T18:40:00Z,2018-05-01T22:30:00Z,-34.93934999,39.38707261,0.039,1.163,3.833333333
8c7eb519f6e3c892f98a1203a2f6b4d9,374014000,416002948,2018-02-02T17:40:00Z,2018-02-02T23:40:00Z,-14.95085784,-131.5252285,0.025,0.77,6
e60cd3808e1383c4006c38067849c630,374014000,416002948,2017-09-13T16:50:00Z,2017-09-13T22:30:00Z,-25.95316678,-163.3346599,0.019,0.808,5.666666667
37e1b1e2e8bea01c28b1f67d21a4bd68,374014000,416002962,2016-07-27T03:20:00Z,2016-07-27T20:00:00Z,-27.84063541,-152.1255262,0.026,1.457,16.66666667
870992c8f6bbeeb58bada71facbd879e,374014000,416002962,2017-08-18T18:00:00Z,2017-08-18T23:10:00Z,-26.09099637,-156.1060981,0.022,1.326,5.166666667
f1e1f884afca549c8bd4b285810cbc49,374014000,416002962,2017-09-18T04:30:00Z,2017-09-18T09:50:00Z,-26.89610018,-155.4586654,0.021,0.535,5.333333333
24ec5b381d92efbc7ce55c885e054b0d,374014000,416003073,2017-07-26T21:10:00Z,2017-07-27T00:20:00Z,-6.400655504,171.8984837,0.01,1.334,3.166666667
aac888e758acd748eaf6604234d696d1,374014000,416003105,2017-09-19T18:30:00Z,2017-09-20T00:00:00Z,-26.45538708,-156.0880857,0.025,0.766,5.5
b3d72b577d4a4607a172b8d4cffd7fb2,374014000,416003173,2018-05-11T05:30:00Z,2018-05-11T09:00:00Z,-35.97796265,52.91962153,0.022,0.148,3.5
f7144bd06a68f46f4519dbbfd5dd9025,374014000,416003874,2017-09-09T03:20:00Z,2017-09-09T10:40:00Z,-25.89990932,178.3612063,0.017,1.982,7.333333333
ef242f8fadd3f7073426facc8c868d76,374014000,416004409,2017-05-07T22:10:00Z,2017-05-08T01:50:00Z,7.996925102,177.4771302,0.031,1.04,3.666666667
e6881fdf0cd50f26055258eef40effb2,374014000,416004591,2017-02-23T20:00:00Z,2017-02-24T08:10:00Z,7.453713265,-168.543147,0.02,0.968,12.16666667
55126e89b072c796cec5449845caf6ce,374014000,416004591,2016-07-25T19:00:00Z,2016-07-26T07:30:00Z,-27.85597787,-152.4948174,0.023,0.273,12.5
1a8243310e3884630a77e4592ee95d26,374014000,416004591,2017-09-18T20:00:00Z,2017-09-18T23:00:00Z,-26.81057576,-155.3450679,0.026,0.676,3
1c6718b2c3169483e4fa5bf016f960ea,374014000,416004759,2017-08-26T05:00:00Z,2017-08-26T15:00:00Z,-24.89314818,-171.1499548,0.023,0.539,10
600909156184f85108e5f22ed3f94af1,374014000,416004759,2018-01-18T05:10:00Z,2018-01-18T19:50:00Z,-5.346643054,-160.4197128,0.02,1.682,14.66666667
1bba110614b7eb983def44d018e27194,374014000,416004759,2017-09-14T04:50:00Z,2017-09-14T15:00:00Z,-25.78599375,-163.358645,0.02,0.819,10.16666667
7b83c047a6bc56845cddda91c5c271f0,374014000,416075900,2018-01-03T00:10:00Z,2018-01-03T09:40:00Z,11.01325132,174.8322394,0.025,1.731,9.5
77d58cb9b02ce8d22e7c1c1f84570067,374014000,416097500,2017-10-15T17:50:00Z,2017-10-15T22:30:00Z,-6.172030202,-167.5215436,0.022,1.134,4.666666667
e3d48c9b4a053465c4b70412bfea7a5c,374014000,416098600,2018-05-30T17:00:00Z,2018-05-30T20:30:00Z,-34.79555072,43.02420973,0.049,1.001,3.5
4ad77b51ec2cd4ee4bc633af51727191,374014000,416098600,2018-04-28T04:10:00Z,2018-04-28T09:40:00Z,-35.66810651,39.23764217,0.031,0.441,5.5
0c904a7d226dd112c03d4fd6cfa647e8,374014000,416112500,2018-07-14T01:30:00Z,2018-07-14T03:50:00Z,-0.942994633,87.45970772,0.022,0.405,2.333333333
e3fe686d879f8175aeb9607b31ffc732,374014000,416119800,2017-10-15T22:30:00Z,2017-10-16T02:40:00Z,-6.140885001,-167.612269,0.021,1.173,4.166666667
db9bf8797b69010d077c7796cfa6d380,374014000,416173900,2017-10-27T16:40:00Z,2017-10-27T19:00:00Z,-6.915364771,-133.8869047,0.021,1.046,2.333333333
9599a85509e310935c492b4b6f67d0cd,374014000,416195900,2017-08-07T08:10:00Z,2017-08-07T14:10:00Z,-6.745649953,-166.1730326,0.024,0.742,6
8830236543d54afad5ab7ba255b3ca2d,374014000,416196800,2017-08-04T03:40:00Z,2017-08-04T13:50:00Z,-5.546406423,-165.8695668,0.009,1.357,10.16666667
c16795f2f34e8be6632feeaf65d635ab,374014000,416196800,2017-03-15T15:20:00Z,2017-03-16T02:40:00Z,-11.41205007,-134.6431791,0.022,1.156,11.33333333
e0ee3144ad4340249f9342c679be938c,374014000,416196800,2016-07-13T05:20:00Z,2016-07-14T00:40:00Z,-7.674388191,-167.5449779,0.035,0.464,19.33333333
e9976b67723e2b53c1a6684fbbd65b65,374014000,416219500,2018-05-11T03:30:00Z,2018-05-11T05:40:00Z,-35.98785998,52.92953463,0.023,0.472,2.166666667
71b746fcebfb84d5383b7e38c017219b,374014000,416222700,2017-07-21T21:50:00Z,2017-07-22T02:50:00Z,-5.724577829,165.8709496,0.012,1.565,5
d7f20aef8db90583aaf7106a6bfde48e,374014000,416232600,2017-09-13T22:40:00Z,2017-09-14T02:10:00Z,-25.8807389,-163.3213085,0.022,0.955,3.5
ccc9c3bd9360657a8c6829e63f12a3c3,374014000,416233700,2018-02-06T16:00:00Z,2018-02-06T21:20:00Z,-15.9821116,-131.0126714,0.024,0.824,5.333333333
9dbfba215ad200806f9b6e41d4d38cb3,374014000,416233700,2017-08-23T09:40:00Z,2017-08-23T22:00:00Z,-25.31658283,-162.4370454,0.022,0.986,12.33333333
830cd0f3366f3eff2876b134600164e5,374014000,416233700,2017-09-14T20:00:00Z,2017-09-15T03:40:00Z,-25.95784919,-164.0202882,0.023,0.548,7.666666667
c6276411779a869890bea64e82cfa294,374014000,416235500,2018-02-01T19:30:00Z,2018-02-02T00:30:00Z,-14.02524943,-132.8167989,0.023,0.979,5
ebb81940451ddced61e2fb1bad3a95b4,374014000,416252700,2018-07-04T01:50:00Z,2018-07-04T07:50:00Z,-34.52346377,71.30009411,0.022,0.696,6
bbb36cab34316a6e3e116515473ee603,374014000,416342000,2017-03-06T21:40:00Z,2017-03-07T05:00:00Z,-2.004051016,-147.8483624,0.021,1.714,7.333333333
500f657d1a66e9bbe5b98a0ba4e086cf,374014000,416766000,2018-06-06T18:50:00Z,2018-06-06T21:40:00Z,-35.54147122,33.61116532,0.026,0.704,2.833333333
b5fe00236e58e4569380996258133416,374014000,576638000,2017-09-20T21:30:00Z,2017-09-20T23:40:00Z,-28.99870316,-155.4758743,0.023,0.574,2.166666667
16a09d4ff5c1e86144d98aa62362081a,374014000,576737000,2018-01-31T22:10:00Z,2018-02-01T02:20:00Z,-12.98264016,-129.8814303,0.024,0.616,4.166666667
cf5bbf66ac089d1198e29619ecb15d2e,374014000,576847000,2018-01-24T02:40:00Z,2018-01-24T11:00:00Z,-4.997290819,-148.4454986,0.021,1.399,8.333333333
ee7aee5f8b1ae8a2e1194997e8fb65f6,374014000,576850000,2016-02-14T20:40:00Z,2016-02-14T23:00:00Z,5.503745246,-171.5204241,0.023,0.845,2.333333333
e9a895b24889e7d5aad5ebb05c0e5612,374014000,576890000,2017-10-09T21:20:00Z,2017-10-10T03:40:00Z,-3.983568878,-179.1580483,0.017,1.793,6.333333333
08abd07467d21fa7ef2a1eaa614fcc5f,374048000,412331448,2019-06-18T20:30:00Z,2019-06-19T06:50:00Z,-29.9884558,163.984549,0.028,0.564,10.33333333
f6e04c6e3cc3ac946ac570d3881eab0e,374048000,412420792,2016-01-30T23:00:00Z,2016-01-31T02:00:00Z,-10.49610708,-145.0290159,0.042,0.797,3
b62108449d61b15f91caa522818c624c,374048000,412420793,2016-01-31T02:20:00Z,2016-01-31T11:40:00Z,-10.48546807,-145.1430951,0.029,1.066,9.333333333
9306ce5cf1d5cb699f504db2a2e87e2a,374048000,412420852,2016-01-22T09:20:00Z,2016-01-22T12:30:00Z,-17.10929975,-120.0940879,0.043,0.688,3.166666667
c9e0e60cd227ea377a15d7b5c1020f25,374048000,416001567,2019-06-26T20:00:00Z,2019-06-26T23:00:00Z,-26.82140601,-168.458775,0.029,1.401,3
4c8a43d4602ac48a6345cadce81aa3fc,374048000,416002051,2018-01-22T16:50:00Z,2018-01-22T20:30:00Z,-15.00013547,-131.0925429,0.029,0.447,3.666666667
df5ea40c03cebd5c282cc05c722e52fa,374048000,416002195,2019-06-10T22:40:00Z,2019-06-11T01:30:00Z,-0.415675672,158.978134,0.038,0.597,2.833333333
e1b546e3b47767f78e614f91413de3ce,374048000,416002261,2018-02-05T17:40:00Z,2018-02-06T05:20:00Z,-14.97085132,-131.2669581,0.024,0.51,11.66666667
caa140fcef6cd4f098f3bd858798550c,374048000,416002469,2018-01-26T20:10:00Z,2018-01-27T07:40:00Z,-15.00469448,-131.2667435,0.031,0.326,11.5
83310db2e5d88218dd22153668e9ee43,374048000,416002569,2019-07-03T18:00:00Z,2019-07-04T04:00:00Z,-29.63678724,-162.1815869,0.041,0.642,10
dc5ba08259ad22b46218b5edf4a4e20a,374048000,416002581,2018-01-24T15:20:00Z,2018-01-25T01:40:00Z,-14.98075648,-130.9040717,0.032,0.384,10.33333333
80d504527e4d7f5c524d9357ef59c036,374048000,416002581,2019-06-30T17:30:00Z,2019-07-01T12:30:00Z,-29.78677238,-162.0875892,0.023,0.373,19
5df9399b3d32fd071147b86d5b195cae,374048000,416002591,2018-02-08T16:00:00Z,2018-02-08T21:40:00Z,-14.87462179,-131.6149006,0.025,0.237,5.666666667
cb9eefa350b129c298ea53fc43ec10e2,374048000,416002695,2018-01-06T16:50:00Z,2018-01-07T13:30:00Z,10.31419643,-158.519081,0.027,1.32,20.66666667
e74c127d5bfa863a765d8607199cbbe1,374048000,416002695,2019-07-13T05:20:00Z,2019-07-13T19:10:00Z,-28.91743622,-155.8618843,0.027,0.106,13.83333333
5c4e0fa036a540e69d9d435804639e14,374048000,416002962,2019-07-12T23:00:00Z,2019-07-13T03:40:00Z,-28.93251672,-155.8523856,0.019,0.149,4.666666667
38769d3a5ab944aa706f9a1aab4794b6,374048000,416003105,2018-02-07T17:10:00Z,2018-02-07T21:30:00Z,-14.87121634,-131.4901973,0.023,0.438,4.333333333
9f899fe45a867fa39db4e96d5f6d505f,374048000,416003556,2019-06-26T04:50:00Z,2019-06-26T19:50:00Z,-26.93510614,-168.400819,0.031,1.18,15
42f7c2a884edc4ce81575696b653aa2b,374048000,416003658,2018-01-30T16:10:00Z,2018-01-30T20:50:00Z,-15.04697888,-131.3930628,0.028,0.175,4.666666667
0ed717f514910313968abb4a2753815a,374048000,416004591,2019-07-13T22:50:00Z,2019-07-14T10:00:00Z,-28.91247982,-155.8889735,0.023,0.212,11.16666667
ef00598ba84e3ee75e710dc01162311f,374048000,416005097,2019-07-14T22:40:00Z,2019-07-15T08:40:00Z,-28.98756582,-155.9318098,0.022,0.201,10
c1e54af484453eb92fe0f170c042a474,374048000,416077500,2018-02-06T05:40:00Z,2018-02-06T08:30:00Z,-14.99072725,-131.3038267,0.037,0.27,2.833333333
0ac72a57fae38bd82aa025914c8ebb38,374048000,416127500,2018-02-09T03:30:00Z,2018-02-09T08:00:00Z,-14.86858887,-131.6657587,0.027,0.398,4.5
b418c9bfbb09e2f444cd2fe678559b16,374048000,416127800,2018-01-31T16:40:00Z,2018-01-31T22:50:00Z,-15.06724558,-131.5121149,0.022,0.301,6.166666667
9e30a15918a7590c7c8e004455fe0715,374048000,416198500,2018-01-23T18:20:00Z,2018-01-23T20:40:00Z,-14.91077288,-131.2184209,0.031,0.584,2.333333333
3a3c80d804572029cc60cb7a71a0a903,374048000,416198500,2019-06-29T22:40:00Z,2019-06-30T08:50:00Z,-29.88807005,-162.0600067,0.022,0.303,10.16666667
1c4cbfaa1fefcbe350fd72053d1098e9,374048000,416208900,2018-02-03T17:30:00Z,2018-02-04T08:50:00Z,-14.88915307,-131.5635021,0.031,0.531,15.33333333
40e9825881b067b44b6a2943abf6cc82,374048000,416213800,2018-01-25T04:40:00Z,2018-01-26T01:00:00Z,-14.9843671,-131.023251,0.029,0.393,20.33333333
015149be0a39ce30357adb82bc0019bd,374048000,416216800,2018-02-01T16:50:00Z,2018-02-01T22:20:00Z,-15.08915255,-131.629144,0.021,0.283,5.5
29a3de8268c0383efa6c7741b5af675f,374048000,416219700,2019-07-20T23:10:00Z,2019-07-21T12:40:00Z,-27.8854044,-172.2849202,0.026,0.973,13.5
e1f5e078c0deb05da2e35300c0c76c49,374048000,416232600,2019-07-20T20:00:00Z,2019-07-20T23:10:00Z,-27.98689183,-172.3136645,0.026,0.552,3.166666667
eb613e0ef08dac7a727041a16f4df348,374048000,416233900,2018-01-21T15:40:00Z,2018-01-22T06:40:00Z,-14.99096745,-130.9739024,0.031,0.436,15
5c759ad18e26fe2f2744405c50d02288,374048000,416237600,2019-06-24T04:40:00Z,2019-06-24T10:10:00Z,-30.23969546,-172.9360927,0.03,0.161,5.5
eaadc2592ca6a7478e19a00b97ce6935,374048000,416242800,2019-07-14T12:10:00Z,2019-07-14T22:00:00Z,-28.94883692,-155.9229795,0.027,0.223,9.833333333
8207fc1956bbc4c637ec3da8d2f76e12,374048000,576596000,2019-07-16T17:50:00Z,2019-07-16T20:50:00Z,-30.02601226,-160.2054547,0.017,1.38,3
8cd4ffb4270d46b658543681a62a488e,374048000,576608000,2019-07-11T17:30:00Z,2019-07-12T02:10:00Z,-29.03126456,-155.7505273,0.023,0.302,8.666666667
890c5f4e838859bc67b949b22b1f412a,374048000,576609000,2015-08-25T20:00:00Z,2015-08-26T20:50:00Z,-19.74844938,-127.9015249,0.025,1.235,24.83333333
d6d97d49e3f96e11653ed32504822e24,374048000,576633000,2019-07-09T18:20:00Z,2019-07-09T22:10:00Z,-29.10423485,-155.4335786,0.022,0.431,3.833333333
cab3e8474d1bdcdeaba62cc39cd31124,374048000,576635000,2019-07-12T07:20:00Z,2019-07-12T22:20:00Z,-28.95357612,-155.8481023,0.027,0.151,15
1229ee2890fa28d3e17f4f18b71354ad,374048000,576635000,2015-12-14T12:40:00Z,2015-12-16T02:40:00Z,8.29570805,-153.9405526,0.03,0.413,38
2a8417a32dc7ef0569d34a968650a412,374048000,576678000,2015-12-07T18:40:00Z,2015-12-07T21:00:00Z,8.148816234,-154.9959681,0.026,0.741,2.333333333
d9396acad9c88c8323c988442e5612db,374048000,576678000,2015-08-31T00:20:00Z,2015-09-01T02:50:00Z,-18.07368293,-129.8698081,0.026,1.168,26.5
abe5a8268626343a991e9ccd3f62baa9,374048000,576679000,2019-07-08T19:30:00Z,2019-07-09T05:40:00Z,-29.0819848,-155.1607767,0.02,0.734,10.16666667
2c53a776182ec922d42925c6c156ccf2,374048000,576726000,2015-08-23T18:50:00Z,2015-08-24T01:50:00Z,-27.96646176,-127.7148808,0.026,0.667,7
52ded0a81351784cb1f57013a50bcb54,374048000,576811000,2019-07-18T17:40:00Z,2019-07-18T22:50:00Z,-29.97563143,-163.0244656,0.018,0.538,5.166666667
c2c5a52f2837b9de97cc094fc9314d37,374048000,576811000,2019-07-17T01:30:00Z,2019-07-17T07:40:00Z,-30.14179963,-160.4167083,0.017,1.396,6.166666667
32ace5f98ec4a119f1422a1714278a69,374048000,576890000,2019-06-24T19:00:00Z,2019-06-24T22:30:00Z,-30.13102463,-172.9636969,0.061,0.258,3.5
8de68ea7e7fa7332ab65443c7eb56152,374048000,577319000,2019-07-05T17:30:00Z,2019-07-06T02:40:00Z,-28.54603861,-158.0999151,0.016,0.335,9.166666667
12aa54faf83a85a9f0760ad3e36e5ff4,374083000,374830000,2019-08-27T19:10:00Z,2019-08-27T23:50:00Z,1.054746614,170.3189885,0.019,0.955,4.666666667
9662c14c77136bf4e997d2db16d91954,374083000,440214000,2018-06-18T20:00:00Z,2018-06-19T02:30:00Z,0.218498831,169.9576996,0.029,0.414,6.5
ff606517e9c1b5b2e6680137a4bb05ed,374083000,441837000,2018-02-21T05:40:00Z,2018-02-21T08:30:00Z,0.970397022,156.1747534,0.119,1.357,2.833333333
016f086cf6fac844d502a824331e3d11,374083000,544101120,2019-08-10T03:50:00Z,2019-08-10T07:40:00Z,2.799968439,171.0616977,0.108,1.039,3.833333333
b8593193d8165dc7c2867a9f4c89ead7,374083000,553111743,2018-06-13T20:50:00Z,2018-06-14T00:10:00Z,3.088779019,162.4886873,0.211,0.786,3.333333333
adc6d3a111803f2f31fbb2aeb51b5cad,374083000,553111743,2018-02-24T20:20:00Z,2018-02-25T05:20:00Z,-7.350522183,168.9290835,0.102,0.391,9
f312cd57a133c9b330996b23ae8c5463,374083000,553111744,2017-02-25T09:50:00Z,2017-02-25T16:40:00Z,-2.719869895,168.8011824,0.132,1.753,6.833333333
879b7d4291ab5eaa527dcdb9f010f984,374140000,201605031,2017-09-06T17:50:00Z,2017-09-07T01:40:00Z,-28.05270935,-169.5604129,0.025,0.184,7.833333333
2ca65bfe1d9b0a9be50e76345c41407b,374140000,412328795,2019-01-08T19:40:00Z,2019-01-08T21:50:00Z,-18.01167507,-115.1142504,0.044,0.89,2.166666667
9c56248d4171f256f77783103e2124dc,374140000,412328795,2019-11-15T21:00:00Z,2019-11-16T00:00:00Z,-19.53405416,-126.0682635,0.021,0.451,3
59e20294f9470f99cabe5744d64dedd8,374140000,412328796,2019-11-15T15:10:00Z,2019-11-15T20:00:00Z,-19.50992624,-126.0300706,0.02,0.768,4.833333333
205c91fcf72de692bf14f6b9caa1900a,374140000,412328797,2019-11-15T05:20:00Z,2019-11-15T10:30:00Z,-19.51683959,-126.0553492,0.019,0.37,5.166666667
06b75bad23b7a152b98318fcf60f85e4,374140000,412328797,2019-01-07T19:50:00Z,2019-01-08T02:00:00Z,-17.97678589,-115.0931481,0.029,0.569,6.166666667
218fd70c71b9dd892231caabaf487655,374140000,412328798,2019-11-14T22:20:00Z,2019-11-15T03:30:00Z,-19.50482896,-126.0205692,0.018,0.474,5.166666667
167d9dcefcd447dfd748c82b6a2ccf0a,374140000,412329424,2019-11-16T18:30:00Z,2019-11-16T22:40:00Z,-19.49876677,-126.0470135,0.057,0.592,4.166666667
f9305ab624e46ba4198485eaeb36449b,374140000,412420793,2019-01-09T14:00:00Z,2019-01-09T17:40:00Z,-17.98777764,-115.0091122,0.031,0.729,3.666666667
836d6f06d2088d7074972e8ede33a9ca,374140000,412420875,2016-08-30T01:00:00Z,2016-08-31T05:10:00Z,-25.32708142,-120.002794,0.028,0.568,28.16666667
199c943bc00d32d09476fd3147691afb,374140000,412420877,2016-08-23T16:20:00Z,2016-08-25T03:00:00Z,-27.94506215,-135.2505342,0.026,0.335,34.66666667
9eb61e240758a72990a4807c634e6c43,374140000,412420891,2019-01-01T14:10:00Z,2019-01-01T20:40:00Z,-15.98867252,-125.0616884,0.025,1.161,6.5
ae957316fac60fbe8f30d5cc7274394a,374140000,412420896,2019-01-02T15:30:00Z,2019-01-02T19:10:00Z,-17.49096499,-124.0829169,0.022,1.255,3.666666667
319060ad2234d1ebdff29a61dcc82e93,374140000,412420898,2018-12-30T18:20:00Z,2018-12-31T06:40:00Z,-15.94722287,-125.2523854,0.026,1.531,12.33333333
ad03e3e1a0a89fcd3a3f37683dcbbaa1,374140000,412420901,2019-01-02T20:10:00Z,2019-01-03T05:00:00Z,-17.52470238,-124.2688854,0.028,1.282,8.833333333
1e1e651145fbb54b8ccc43309028470c,374140000,412420902,2018-12-23T02:00:00Z,2018-12-23T06:40:00Z,-16.02455576,-130.1864766,0.024,1.012,4.666666667
f4b68cef7d82646ad62812a21b23ae9e,374140000,412420903,2019-01-03T14:50:00Z,2019-01-03T17:40:00Z,-17.50823507,-124.0379797,0.027,0.923,2.833333333
60835e029565ce8fc99f47f374f46930,374140000,412420913,2018-12-27T15:50:00Z,2018-12-27T18:10:00Z,-16.00802855,-130.0488014,0.022,0.959,2.333333333
a8941db2428139d09fd54b04662078c3,374140000,412421156,2018-12-31T14:30:00Z,2018-12-31T23:50:00Z,-15.97377556,-125.1297133,0.03,1.443,9.333333333
128a693504ec68d00cbe98bc82a29e99,374140000,416002116,2019-10-23T22:20:00Z,2019-10-24T06:50:00Z,-6.977701718,-168.2101995,0.023,1.404,8.5
8833023a593e92efcb92200306d26855,374140000,416002261,2018-09-22T04:40:00Z,2018-09-22T07:10:00Z,-6.069802892,-165.1957187,0.025,1.001,2.5
7e0b6452a72ce0b945d145eb7cd82e48,374140000,416002261,2018-12-29T14:50:00Z,2018-12-29T20:00:00Z,-15.98309884,-125.1321133,0.019,1.496,5.166666667
48b913d0bc4a49198b0e7f4f74767d09,374140000,416002374,2018-12-26T18:40:00Z,2018-12-26T20:50:00Z,-16.02674659,-130.0861285,0.019,1.114,2.166666667
991c4fcdb209e3e72baf87c6cdc8a7e6,374140000,416002443,2019-01-15T03:10:00Z,2019-01-15T07:20:00Z,-13.90934094,-133.2883166,0.019,1.591,4.166666667
6f17b2426c767475a1aaa59bb1d2cb23,374140000,416002443,2019-11-07T01:00:00Z,2019-11-07T12:00:00Z,-17.42535807,-128.2770172,0.019,0.906,11
2a5ca07ea030f86f35f10b90092041dd,374140000,416002569,2018-12-26T15:20:00Z,2018-12-26T18:20:00Z,-16.01206906,-130.0372725,0.018,1.089,3
37aeeed7d97553061f8910b2da8b838d,374140000,416002581,2018-12-24T18:20:00Z,2018-12-25T06:20:00Z,-16.02425092,-130.1229853,0.031,1,12
57695bb9e699d33cc077d7fb8047d885,374140000,416002603,2019-01-16T03:30:00Z,2019-01-16T06:20:00Z,-13.94673388,-133.2919053,0.027,1.278,2.833333333
e851f1c577e6136955373d8d74e34631,374140000,416002603,2019-11-08T05:40:00Z,2019-11-08T20:20:00Z,-17.49591525,-128.2813184,0.02,0.768,14.66666667
ae423c8860b0350c7ef24e8edd46e2c5,374140000,416002695,2017-09-13T23:20:00Z,2017-09-14T03:40:00Z,-26.42111036,-160.0269643,0.017,0.995,4.333333333
2694e2be24663c49e554e2a137f934d5,374140000,416002695,2019-02-13T01:30:00Z,2019-02-13T09:00:00Z,11.83184313,-165.2202854,0.023,1.27,7.5
d09595e25f804ecf07845510c5506a37,374140000,416002825,2018-09-20T22:00:00Z,2018-09-21T02:10:00Z,-5.968482655,-165.127857,0.022,1.448,4.166666667
e9630a9e8da3dc00f2741ff1759891e1,374140000,416002962,2018-09-23T16:50:00Z,2018-09-24T00:40:00Z,-5.000034429,-160.0295888,0.021,0.798,7.833333333
76c88ba48cf582bad357d43af72a0cf9,374140000,416002962,2017-09-13T18:20:00Z,2017-09-13T22:50:00Z,-26.46985468,-160.0004446,0.021,0.524,4.5
d9764dffdf070a6e6f4f6e9c0ae9096b,374140000,416002962,2019-02-13T17:20:00Z,2019-02-13T23:20:00Z,11.95472112,-165.0465309,0.02,1.051,6
37f3f4cc60da65fa2e84ccc83a9e1e87,374140000,416003105,2018-09-28T17:50:00Z,2018-09-29T02:50:00Z,-5.902845387,-164.037058,0.018,1.044,9
a891bf38422a86fe748acfb66aa96c13,374140000,416003105,2018-12-23T15:20:00Z,2018-12-23T22:10:00Z,-16.00250592,-130.0622366,0.028,0.923,6.833333333
9b2dbc56cc121ef225d8405458f5b9d8,374140000,416003647,2019-10-25T16:50:00Z,2019-10-26T02:10:00Z,-6.983075798,-165.0887324,0.025,1.369,9.333333333
0cb895a261a1c9011b7ea565bf37467e,374140000,416003814,2019-10-25T07:00:00Z,2019-10-25T10:00:00Z,-6.991625101,-165.234227,0.027,1.265,3
a68dbb9a589d62f36bfa49d8a04a002e,374140000,416004409,2017-08-25T18:00:00Z,2017-08-26T02:50:00Z,-23.90926195,-170.0192276,0.028,1.338,8.833333333
62dbd649d1739184da3f10a0b2a4e1fb,374140000,416004409,2017-01-13T20:40:00Z,2017-01-13T23:00:00Z,-3.2395845,-178.6927583,0.022,1.348,2.333333333
f73755397300d4333316202cc5daa647,374140000,416004591,2018-09-24T17:30:00Z,2018-09-25T04:30:00Z,-4.986305022,-160.036433,0.021,0.815,11
9236d0f8f3b26b8a87417859f09e3e41,374140000,416005097,2018-09-24T03:10:00Z,2018-09-24T11:00:00Z,-5.02919378,-160.1664541,0.023,0.576,7.833333333
4f8cf09ac57208c8fd5b1a99c894f833,374140000,416005097,2017-09-16T19:00:00Z,2017-09-17T21:30:00Z,-26.47876288,-160.0706695,0.021,0.368,26.5
3836c36be38143a47d87b8f58900ed54,374140000,416005686,2019-10-25T02:00:00Z,2019-10-25T05:30:00Z,-7.007995054,-165.1665592,0.024,1.279,3.5
69364c9521381130813c139948df8dfa,374140000,416005826,2019-10-23T18:00:00Z,2019-10-23T22:00:00Z,-6.985625249,-168.0870558,0.023,1.359,4
80082339da1d1e988d671cce1f16f7e5,374140000,416039900,2018-10-12T21:50:00Z,2018-10-13T05:30:00Z,-15.61235164,172.9605213,0.025,1.161,7.666666667
7ab9801fc28cc3b8176ae82fb1ba5e8d,374140000,416039900,2019-02-21T05:00:00Z,2019-02-21T10:50:00Z,17.99559924,175.8103621,0.025,0.683,5.833333333
cc2b8933436abed2d196d7cd8cd63981,374140000,416127500,2017-08-24T18:10:00Z,2017-08-25T01:20:00Z,-23.96643632,-172.1187203,0.025,1.523,7.166666667
6cca9c64e0e68988c0ddf33099f59179,374140000,416127500,2019-01-13T05:50:00Z,2019-01-13T09:30:00Z,-16.05586513,-130.1642126,0.022,0.817,3.666666667
3b654b0a39b8ab45087659295d9542e4,374140000,416198500,2018-12-25T15:00:00Z,2018-12-25T21:00:00Z,-16.02399046,-130.0717325,0.027,1.093,6
914bf1f4e6bd66a2c470e70cd217d2c6,374140000,416208900,2018-09-21T17:10:00Z,2018-09-21T20:30:00Z,-6.006335131,-165.0289044,0.021,1.025,3.333333333
9fd1ee9995f951db2885a38934cac052,374140000,416213800,2016-12-20T17:50:00Z,2016-12-21T06:20:00Z,-17.0311505,-131.0180149,0.025,0.391,12.5
e3a18770a208054d21a90932675be432,374140000,416216800,2019-02-12T17:50:00Z,2019-02-12T23:00:00Z,11.95936576,-165.0585299,0.023,1.377,5.166666667
f1710d6382178f0a4621b9332a985111,374140000,416219700,2018-09-09T21:40:00Z,2018-09-10T01:00:00Z,2.503947942,148.4239236,0.025,1.924,3.333333333
